2.9358320236206055,13.570496559143066,-3.948807716369629e-07,-6.622628716732128e-08,-1.4649392245541597e-07,0.7071068528927837,0.7071067094802858
2.9359188079833984,13.671149253845215,-3.039836883544922e-06,1.5103163462079538e-06,1.4891629804400248e-06,0.7071796226564786,0.7070339322090149
2.9359145164489746,13.778809547424316,-4.455447196960449e-06,4.7404102825824383e-07,7.527769494883516e-07,0.7074092766082726,0.7068041563034058
2.9358444213867188,13.886518478393555,-6.109476089477539e-07,-3.424942571983512e-07,-5.0390617987359484e-09,0.7076100345073555,0.7066031694412231
2.9357128143310547,13.994545936584473,3.7401914596557617e-06,-7.713349558475731e-07,-7.921817651218111e-07,0.7077909284764676,0.706421971321106
2.935511589050293,14.102630615234375,3.6135315895080566e-06,7.852949348708669e-07,5.050267245557014e-07,0.7079175586248122,0.7062950730323792
2.9352669715881348,14.21070384979248,-6.034970283508301e-07,1.7907482665952217e-06,2.598489979857666e-06,0.7079931344045478,0.7062193155288695
2.9350080490112305,14.318835258483887,-4.239380359649658e-06,3.920915423999277e-07,1.796138751034155e-06,0.7080582319727711,0.7061540484428406
2.934727907180786,14.42691421508789,-3.904104232788086e-06,-1.1411158137247538e-06,4.885518972445491e-07,0.7081240307376273,0.7060880661010742
2.9344239234924316,14.534975051879883,4.172325134277344e-07,-1.5721051025716168e-06,-6.414878029015916e-07,0.7081853605462148,0.7060265541076659
2.934108018875122,14.64306640625,4.306435585021973e-06,-2.3720228483282154e-07,1.7429154569816916e-07,0.7082150707719721,0.7059967517852784
2.9337801933288574,14.75120735168457,3.084540367126465e-06,1.1759569496890872e-06,1.5940634761902897e-06,0.7082438872973489,0.7059678435325623
2.933445930480957,14.859378814697266,-1.8477439880371094e-06,1.7516034198426825e-06,3.1648855055558038e-06,0.7082797709772294,0.7059318423271179
2.9330954551696777,14.967535018920898,-4.939734935760498e-06,3.4850275118560006e-07,7.94897986057192e-07,0.7083008598611275,0.7059106826782227
2.9327313899993896,15.075639724731445,-2.868473529815674e-06,-1.7165125327020943e-06,-7.096703086456265e-07,0.7083074535869718,0.7059040665626526
2.932366371154785,15.183707237243652,2.078711986541748e-06,-1.7335461137102105e-06,-1.373846556364221e-06,0.7083078100001603,0.7059037089347839
2.9319982528686523,15.291793823242188,4.1425228118896484e-06,1.7056938695158476e-07,-1.8645611296341492e-07,0.7083001470188035,0.7059113979339601
2.931623697280884,15.399950981140137,1.430511474609375e-06,2.100419575636329e-06,9.643550890060684e-07,0.7082799492038213,0.7059316635131837
2.9312572479248047,15.500100135803223,-2.600252628326416e-06,7.823284841528226e-07,-9.151524143356966e-10,0.708136570936024,0.7060754895210266
2.930866241455078,15.608351707458496,-4.045665264129639e-06,-9.920467175265868e-07,-2.3584212270430777e-06,0.7076915672647807,0.7065215110778809
2.930405378341675,15.716426849365234,5.289912223815918e-07,-5.694492989388604e-07,-1.01469232933877e-06,0.7061748998719946,0.7080374360084534
2.9299521446228027,15.816581726074219,5.7443976402282715e-06,1.972204329310813e-06,1.8862840399229352e-06,0.7027744522035894,0.7114127278327942
2.930469036102295,15.916872024536133,7.711350917816162e-06,3.5303798462216673e-06,2.1825373138711823e-06,0.6992759890357021,0.7148517966270447
2.9310126304626465,16.01761245727539,6.891787052154541e-06,2.724703416679344e-07,1.0019104835270433e-06,0.6914280694826773,0.7224453091621399
2.9339325428009033,16.119539260864258,-7.972121238708496e-07,-6.171334158406568e-06,-1.3256715836725552e-06,0.6831023449589818,0.7303226590156555
2.939690589904785,16.224170684814453,-8.940696716308594e-08,-2.3049845169757075e-06,7.403200959566198e-07,0.6772596839573592,0.735744059085846
2.945788621902466,16.32538414001465,4.686415195465088e-06,5.030558527053938e-06,8.323699448178894e-06,0.6651635874676086,0.7466976642608644
2.95534348487854,16.4261531829834,8.508563041687012e-06,1.0349413219777111e-05,7.311805460816959e-06,0.6536808114905909,0.7567703723907471
